zip_code_prefix,latitude,longitude,location,state_abbr
82800,-25.43880303497028,-49.22994083568014,Curitiba,PR
82810,-25.43585833749783,-49.22158276824976,Curitiba,PR
82820,-25.424755962259752,-49.2010723395753,Curitiba,PR
82821,-25.42292801352412,-49.21352454327722,Curitiba,PR
82840,-25.4046727705902,-49.19971258303454,Curitiba,PR
82860,-25.38453248256217,-49.195069439695104,Curitiba,PR
82900,-25.450167784185595,-49.22439440716861,Curitiba,PR
82920,-25.44954288613569,-49.21144025667293,Curitiba,PR
82930,-25.455338193173286,-49.21312031640601,Curitiba,PR
82940,-25.454342472387303,-49.22258337676727,Curitiba,PR
82950,-25.44745360753659,-49.219868535114514,Curitiba,PR
82960,-25.465115514570957,-49.20990809186912,Curitiba,PR
82970,-25.469249343326208,-49.200833378296494,Curitiba,PR
82980,-25.47410747821568,-49.19435007799064,Curitiba,PR
82990,-25.463871052156552,-49.19510577816825,Curitiba,PR
83000,-25.53746611766413,-49.20187273743439,Sao Jose Dos Pinhais,PR
83005,-25.543986642247063,-49.2017759697329,Sao Jose Dos Pinhais,PR
83010,-25.55874897890818,-49.1678288746898,Sao Jose Dos Pinhais,PR
83015,-25.562246280050744,-49.17501431181837,Sao Jose Dos Pinhais,PR
83020,-25.55266657093517,-49.195525623868825,Sao Jose Dos Pinhais,PR
83021,-25.609392313768744,-49.24374340789936,Sao Jose Dos Pinhais,PR
83025,-25.56923324562871,-49.20791101387846,Sao Jose Dos Pinhais,PR
83030,-25.542654192336563,-49.21397019830916,Sao Jose Dos Pinhais,PR
83035,-25.525726816261773,-49.21323235732023,Sao Jose Dos Pinhais,PR
83040,-25.517907565641405,-49.195029478215694,Sao Jose Dos Pinhais,PR
83045,-25.509953535662778,-49.155622501529216,Sao Jose Dos Pinhais,PR
83050,-25.497589516673177,-49.18687479711266,Sao Jose Dos Pinhais,PR
83055,-25.487067530671105,-49.15828868137229,Sao Jose Dos Pinhais,PR
83060,-25.49540787967335,-49.155607852098925,Sao Jose Dos Pinhais,PR
83065,-25.50913374020436,-49.157145624329246,Sao Jose Dos Pinhais,PR
83070,-25.51636877491484,-49.128107805153256,Sao Jose Dos Pinhais,PR
83075,-25.54511768776184,-49.08418555966259,Sao Jose Dos Pinhais,PR
83085,-25.549237938657765,-49.15384787705575,Sao Jose Dos Pinhais,PR
83090,-25.616628638640396,-49.17295594047543,Sao Jose Dos Pinhais,PR
83091,-25.62202018911059,-49.17068428539589,Sao Jose Dos Pinhais,PR
83095,-25.698926431300183,-49.14702415903973,Sao Jose Dos Pinhais,PR
83115,-25.70067113354757,-49.14698171189292,Sao Jose Dos Pinhais,PR
83116,-25.662771489327056,-49.09909248635859,Sao Jose Dos Pinhais,PR
83190,-25.886414999999943,-49.13165149999996,Tijucas Do Sul,PR
83203,-25.514873257937857,-48.51429784290698,Paranagua,PR
83206,-25.5327393775075,-48.52054372415031,Paranagua,PR
83209,-25.54871581009184,-48.53686892724334,Paranagua,PR
83212,-25.55806297302037,-48.56025464335793,Paranagua,PR
83215,-25.57015533661374,-48.56941712713105,Paranagua,PR
83218,-25.583184807988214,-48.57433657660294,Paranagua,PR
83220,-25.528513967960983,-48.51849383081414,Paranagua,PR
83221,-25.518400914823808,-48.52994532809236,Paranagua,PR
83250,-25.55118285932953,-48.626543799559336,Paranagua,PR
83252,42.18400274298598,-8.723762147513938,Vigo,PR
83255,-25.64489247233634,-48.442744560652336,Pontal Do Parana,PR
83260,-25.758995329617274,-48.508339282916765,Matinhos,PR
83280,-25.879391743627053,-48.61948177812689,Guaratuba,PR
83301,-25.44358887001584,-49.06668149174124,Piraquara,PR
83302,-25.453973999999945,-49.10247799999996,Piraquara,PR
83303,-25.43917746883472,-49.095535757952064,Piraquara,PR
83304,-25.43608466437587,-49.06047014983238,Piraquara,PR
83305,-25.449502371191144,-49.05494875881632,Piraquara,PR
83306,-25.451465542111187,-49.06505900567522,Piraquara,PR
83307,-25.463425331932903,-49.063212044549005,Piraquara,PR
83308,-25.484392511612363,-49.12243282812258,Piraquara,PR
83309,-25.521392071518928,-49.09215947308062,Piraquara,PR
83310,-25.452296684625185,-49.14492373548572,Piraquara,PR
83311,-25.45760163768181,-49.14793025776944,Piraquara,PR
83312,-25.474161512429525,-49.13467707922696,Piraquara,PR
83314,-25.45148537000401,-49.16251262958495,Piraquara,PR
83320,-25.436908583386337,-49.17617026672054,Pinhais,PR
83321,-25.44450819623171,-49.17725474672523,Pinhais,PR
83322,-25.45520782540837,-49.18886071388973,Pinhais,PR
83323,-25.440714449910494,-49.188443906024766,Pinhais,PR
83324,-25.428798209273445,-49.19005993003079,Pinhais,PR
83325,-25.422248161753803,-49.17481523920898,Pinhais,PR
83326,-25.396429483997235,-49.179703264296975,Pinhais,PR
83327,-25.39247780481249,-49.16387036029701,Pinhais,PR
83328,-25.41705448600597,-49.14962252983438,Pinhais,PR
83330,-25.430491691093938,-49.15958321593226,Pinhais,PR
83331,-25.44690031975288,-49.16096874271452,Pinhais,PR
83350,-25.472751615335724,-48.8312030554948,Morretes,PR
83360,-25.354419800752265,-48.8792488743464,Morretes,PR
83370,-25.43428873156633,-48.71656095355144,Antonina,PR
83390,-25.298174276208474,-48.32510940718264,Guaraquecaba,PR
83401,-25.326799865914616,-49.2299780228954,Colombo,PR
83402,-25.34347077721826,-49.227809047574894,Colombo,PR
83403,-25.33422592758873,-49.21121894452015,Colombo,PR
83404,-25.362961044442496,-49.20591884640265,Colombo,PR
83405,-25.374464853535592,-49.19726615035309,Colombo,PR
83406,-25.352293531164342,-49.193949392918206,Colombo,PR
83407,-25.34828023042268,-49.17886786038601,Colombo,PR
83408,-25.371298736141743,-49.18823376385825,Colombo,PR
83409,-25.371132577664817,-49.18125077989034,Colombo,PR
83410,-25.357121818045123,-49.16585406200442,Colombo,PR
83411,-25.34346492470953,-49.16327640658161,Colombo,PR
83412,-25.364112926573263,-49.1485038206046,Colombo,PR
83413,-25.388481651539166,-49.16616839347383,Colombo,PR
83414,-25.29388622779014,-49.225293065900594,Colombo,PR
83415,-25.27683171941637,-49.247750873106014,Colombo,PR
83420,-25.37399580758828,-49.05631218713979,Quatro Barras,PR
83425,-25.393691907213626,-49.02463368543326,Quatro Barras,PR
83430,-25.365855480212275,-49.10538897664281,Campina Grande Do Sul,PR
83450,-25.21439321936113,-49.11148701241143,Bocaiuva Do Sul,PR
83480,-24.9763055633229,-49.09226407989016,Tunas Do Parana,PR
83490,-24.66070923318963,-48.99201537427053,Adrianopolis,PR
83501,-25.31870337829649,-49.28072906050551,Almirante Tamandare,PR
83502,-25.320346386346568,-49.27875530016162,Almirante Tamandare,PR
83503,-25.33160032638932,-49.27717645934557,Almirante Tamandare,PR
83504,-25.333201268105523,-49.26555940827512,Almirante Tamandare,PR
83505,-25.34270242907848,-49.23756463682272,Almirante Tamandare,PR
83506,-25.344631090195666,-49.27066986303304,Almirante Tamandare,PR
83507,-25.35015051067581,-49.29429195045876,Almirante Tamandare,PR
83508,-25.37338500000001,-49.29875325,Almirante Tamandare,PR
83511,-25.34929908298231,-49.29988844685209,Almirante Tamandare,PR
83512,-25.319400926164285,-49.30493578183975,Almirante Tamandare,PR
83513,-25.30340942855347,-49.30418023133953,Almirante Tamandare,PR
83514,-25.301093132247,-49.30371270098887,Almirante Tamandare,PR
83535,-25.372162488430515,-49.35319575578474,Campo Magro,PR
83540,-25.190294456773145,-49.32118393247951,Rio Branco Do Sul,PR
83560,-25.21327189455191,-49.3489767336217,Itaperucu,PR
83570,-24.901013999999947,-49.301193499999954,Cerro Azul,PR
83590,-24.56461480876705,-49.42160812537662,Doutor Ulysses,PR
83600,-25.46054078166854,-49.53037085384862,Campo Largo,PR
83601,-25.466635468752123,-49.53576575000499,Campo Largo,PR
83602,-25.464021140347796,-49.550451239912576,Campo Largo,PR
83603,-25.51160980837505,-49.54167514124038,Campo Largo,PR
83604,-25.475842610773128,-49.57274029276336,Campo Largo,PR
83605,-25.446647385196982,-49.55563586004068,Campo Largo,PR
83606,-25.44794957803866,-49.54141858819425,Campo Largo,PR
83607,-25.450216435405693,-49.51564087663902,Campo Largo,PR
83608,-25.456502450481345,-49.43538130229186,Campo Largo,PR
83609,-25.46490357793857,-49.39123456781457,Campo Largo,PR
83648,-25.330219244708697,-49.49161180767325,Campo Largo,PR
83650,-25.5870663114133,-49.633257191575794,Balsa Nova,PR
83660,-25.581093162340828,-48.354020791139256,Bugre,PR
83700,-25.5949515,-49.41524474999999,Araucaria,PR
83701,-25.60452735561769,-49.39075953956658,Araucaria,PR
83702,-25.592897850041453,-49.4035574139131,Araucaria,PR
83703,-25.580265224514296,-49.403427480350565,Araucaria,PR
83704,-25.581182453673023,-49.4134921642734,Araucaria,PR
83705,-25.568313168441374,-49.39750915829013,Araucaria,PR
83706,-25.54922085021794,-49.391119133441975,Araucaria,PR
83707,-25.557676649395017,-49.37780909275544,Araucaria,PR
83708,-25.59882689377149,-49.37212657909614,Araucaria,PR
83709,-25.61399836625537,-49.3730155721145,Araucaria,PR
83730,-25.69025168661188,-49.55739679207331,Contenda,PR
83750,-25.775721800206885,-49.72398059937935,Lapa,PR
83760,-25.50943247821568,-49.298553,Curitiba,PR
83800,-25.77404958940785,-49.32914580930774,Mandirituba,PR
83810,-25.75967416809285,-49.322057189087325,Mandirituba,PR
83820,-25.63833400486329,-49.296168499706,Fazenda Rio Grande,PR
83823,-25.66745573437876,-49.28880133395711,Fazenda Rio Grande,PR
83824,-25.670069134388523,-49.30557898570774,Fazenda Rio Grande,PR
83825,-25.700762669910425,-49.305056660292855,Fazenda Rio Grande,PR
83829,-25.660133532958547,-49.33422564082772,Fazenda Rio Grande,PR
83830,-25.665981910215244,-49.32886111300174,Fazenda Rio Grande,PR
83833,-25.635919522719284,-49.32299206659218,Fazenda Rio Grande,PR
83840,-25.87490734545216,-49.499046992503104,Quitandinha,PR
83850,-25.990101518031107,-49.335066317056885,Agudos Do Sul,PR
83860,-26.09951042219324,-49.43039517089023,Pien,PR
83870,-26.001234,-49.668993,Campo Do Tenente,PR
83880,-26.08644812451248,-49.78075054841446,Rio Negro,PR
83900,-25.876969875302272,-50.39287401461092,Sao Mateus Do Sul,PR
83980,-25.98529205291981,-50.198667333326405,Antonio Olinto,PR
84010,-25.090806929770974,-50.15864960866176,Ponta Grossa,PR
84015,-25.074043009435066,-50.15132717124473,Ponta Grossa,PR
84016,-25.062796694472123,-50.13504688484768,Ponta Grossa,PR
84020,-25.08190948098565,-50.13386723910784,Ponta Grossa,PR
84021,-25.076083833301205,-50.13336325982566,Ponta Grossa,PR
84022,-25.0606855973076,-50.11427904872728,Ponta Grossa,PR
84025,-25.086792082329477,-50.127791387148,Ponta Grossa,PR
84026,-25.10220439771488,-50.14392929615091,Ponta Grossa,PR
84030,-25.0898641791368,-50.07670397764743,Ponta Grossa,PR
84031,-25.09682525618896,-50.12021573244275,Ponta Grossa,PR
84032,-25.100259726066103,-50.10316858465574,Ponta Grossa,PR
84033,-25.12330821957547,-50.10258203967429,Ponta Grossa,PR
84035,-25.11134715283512,-50.14605173867332,Ponta Grossa,PR
84036,-25.11916694993584,-50.15360461736411,Ponta Grossa,PR
84037,-25.136925929264127,-50.14077872118795,Ponta Grossa,PR
84040,-25.11074915875126,-50.16128768235323,Ponta Grossa,PR
84043,-25.141482662760595,-50.1521622594887,Ponta Grossa,PR
84045,-25.140280860407312,-50.15341082183036,Ponta Grossa,PR
84046,-25.14652408520401,-50.16801987567075,Ponta Grossa,PR
84050,-25.111054989058253,-50.16840959931533,Ponta Grossa,PR
84051,-25.098060237578625,-50.16913091090085,Ponta Grossa,PR
84052,-25.096807477927214,-50.19155066472388,Ponta Grossa,PR
84053,-25.08326715137251,-50.1872253869315,Ponta Grossa,PR
84060,-25.10028868526743,-50.21000605078199,Ponta Grossa,PR
84061,-25.096514742579348,-50.20768958538751,Ponta Grossa,PR
84062,-25.07393596280801,-50.2325527374344,Ponta Grossa,PR
84063,-25.064879123255093,-50.207193362454426,Ponta Grossa,PR
84064,-25.051799136562924,-50.22484756287143,Ponta Grossa,PR
84065,-25.04880862254023,-50.26939040689014,Ponta Grossa,PR
84070,-25.084951512349253,-50.1719179396387,Ponta Grossa,PR
84071,-25.064650875930557,-50.17581163474524,Ponta Grossa,PR
84072,-25.06080266833056,-50.17672815681802,Ponta Grossa,PR
84073,-25.055310572854754,-50.16302080154659,Ponta Grossa,PR
84130,-25.42801578809382,-50.00165790130647,Palmeira,PR
84140,-25.545258070749952,-49.881757819398686,Porto Amazonas,PR
84145,-24.9561567597854,-50.11309039713838,Carambei,PR
84150,-25.68038290991609,-50.29838170749122,Sao Joao Do Triunfo,PR
84165,-24.788261778607744,-50.01007231886684,Castro,PR
84168,-24.7814519908805,-50.00695048421677,Castro,PR
84172,-24.794234999999997,-49.99697099999999,Castro,PR
84173,-24.78627890862091,-49.99174644618548,Castro,PR
84174,-24.80200820899649,-49.99280471273954,Castro,PR
84178,-24.79611036875941,-49.99949570990931,Castro,PR
84190,-24.771485959275367,-49.70829122034072,Castro,PR
84196,-23.702852723394397,-46.401558774842776,Ribeirao Pires,PR
84200,-24.25746493862507,-49.72236578300742,Jaguariaiva,PR
84220,-24.11443747897362,-49.45979539247262,Senges,PR
84240,-24.535855803710053,-49.93323467633262,Pirai Do Sul,PR
84250,-24.44683524217361,-50.75323917166525,Imbau,PR
84261,-24.32983528132393,-50.615957874185504,Telemaco Borba,PR
84262,-24.32419311407833,-50.62367220467264,Telemaco Borba,PR
84263,-24.32205007279478,-50.61360481210749,Telemaco Borba,PR
84264,-24.348163260163293,-50.61341818701547,Telemaco Borba,PR
84265,-24.33976892397364,-50.62508935854265,Telemaco Borba,PR
84266,-24.334528639666104,-50.63608839319225,Telemaco Borba,PR
84267,-24.3293066104768,-50.64214800979791,Telemaco Borba,PR
84268,-24.323177794755125,-50.630367442132886,Telemaco Borba,PR
84269,-24.333499556541103,-50.65588179341895,Telemaco Borba,PR
84270,-24.31845955251807,-50.645762399243154,Telemaco Borba,PR
84271,-24.32551772441893,-50.65729570163472,Telemaco Borba,PR
84272,-24.31700130225438,-50.63273800241009,Telemaco Borba,PR
84275,-24.25226253173092,-51.6760698235678,Harmonia,PR
84280,-24.038172062550025,-50.45401088736292,Curiuva,PR
84285,-23.84980940263059,-50.40712477967953,Figueira,PR
84290,-23.910519250439812,-50.57762763401624,Sapopema,PR
84300,-24.51587000958706,-50.40924472841926,Tibagi,PR
84315,-24.62127999999996,-50.63880999999998,Tibagi,PR
84320,-24.65490126597641,-50.85021511073835,Reserva,PR
84345,-24.247862548261367,-50.24561447987722,Ventania,PR
84350,-24.21479006332944,-50.93493112717941,Ortigueira,PR
84400,-25.208970967501845,-50.98375659080805,Prudentopolis,PR
84430,-25.221893045911816,-50.59484314673367,Imbituva,PR
84435,-25.189610828592475,-50.80871435088429,Guamiranga,PR
84450,-25.026860302981927,-50.58690778966883,Ipiranga,PR
84460,-25.00991089256281,-50.85421117150403,Ivai,PR
84465,-25.029845816815577,-50.80340415548995,Ivai,PR
84470,-24.56881053243284,-51.341427579828526,Candido De Abreu,PR
84500,-25.46071165130973,-50.63828989673304,Irati,PR
84530,-25.372898999999997,-50.46185700000001,Teixeira Soares,PR
84535,-25.42335006879144,-50.555261382824526,Fernandes Pinheiro,PR
84550,-25.6250732869343,-50.6987647840932,Reboucas,PR
84560,-25.73373749374235,-50.79613989435896,Rio Azul,PR
84570,-25.88013611979257,-50.833439675254354,Mallet,PR
84600,-26.239462313026,-51.09293398907508,Uniao Da Vitoria,PR
84601,-26.25791447096965,-51.09839149969527,Uniao Da Vitoria,PR
84602,-26.24306125332573,-51.12288205759586,Uniao Da Vitoria,PR
84603,-26.230563134615128,-51.0556790576914,Uniao Da Vitoria,PR
84604,-26.22911184444648,-51.07489958826378,Uniao Da Vitoria,PR
84605,-26.257096285262428,-51.09507834388285,Uniao Da Vitoria,PR
84607,-26.22624071178068,-51.07040956827851,Uniao Da Vitoria,PR
84608,-26.20241089981077,-51.05518149373981,Uniao Da Vitoria,PR
84615,-26.16834214789261,-51.22170129578521,Porto Vitoria,PR
84620,-26.017167198612643,-51.34652967408011,Cruz Machado,PR
84630,-26.15923524030926,-50.886489939801415,Paula Freitas,PR
84635,-26.064506999999946,-50.75004499999996,Paulo Frontin,PR
84640,-26.15574248986108,-51.56711222294422,Bituruna,PR
84660,-26.41825719344005,-51.3163760544167,General Carneiro,PR
84900,-23.84868060395721,-50.187369715436375,Ibaiti,PR
84914,-23.70714707697101,-50.22457281407284,Ibaiti,PR
84920,-23.8090985264526,-50.1376106059037,Japira,PR
84925,-23.788481333229072,-50.06095793185343,Pinhalao,PR
84930,-23.745061232011697,-50.07224637866745,Jaboti,PR
84935,-23.77756978556728,-49.95469142163561,Tomazina,PR
84940,-23.682410451768614,-49.82536034961159,Siqueira Campos,PR
84945,-23.60711298410955,-49.6298342745065,Salto Do Itarare,PR
84950,-23.872064968638337,-49.8008729112134,Wenceslau Braz,PR
84970,-23.755574041671856,-49.62686785997279,Santana Do Itarare,PR
84980,-23.92176617055902,-49.6486549282176,Sao Jose Da Boa Vista,PR
84990,-24.14445524984864,-49.817933542923306,Arapoti,PR
85010,-25.38999640215828,-51.47482035400201,Guarapuava,PR
85012,-25.397213164319837,-51.46133223062508,Guarapuava,PR
85015,-25.399829188470083,-51.47669089552183,Guarapuava,PR
85020,-25.41546668552724,-51.48818867998731,Guarapuava,PR
85022,-25.416469895925857,-51.473275147354286,Guarapuava,PR
85023,-25.41838279771924,-51.48031049108998,Guarapuava,PR
85025,-25.39126136536148,-51.49090082472578,Guarapuava,PR
85027,-25.397838673841814,-51.49661422468112,Guarapuava,PR
85030,-25.388345503202643,-51.50378688646213,Guarapuava,PR
85031,-25.437618221670597,-51.63750731899797,Guarapuava,PR
85035,-25.38584962199197,-51.47413276060368,Guarapuava,PR
85040,-25.380936241733576,-51.48886255438868,Guarapuava,PR
85045,-25.35863541191045,-51.48439888213432,Guarapuava,PR
85050,-25.35172499748984,-51.47217081305912,Guarapuava,PR
85053,-25.35322512490615,-51.492239108806,Guarapuava,PR
85055,-25.37415727226045,-51.465691194010006,Guarapuava,PR
85060,-25.36919256174625,-51.45680644627517,Guarapuava,PR
85063,-25.360688620030068,-51.456390873160586,Guarapuava,PR
85064,-25.377075000000005,-51.44796674999999,Guarapuava,PR
85065,-25.37418387480538,-51.45285493089615,Guarapuava,PR
85067,-25.36951502810429,-51.4365787350332,Guarapuava,PR
85070,-25.39347752677597,-51.44274347986045,Guarapuava,PR
85138,-25.53495725335863,-51.50634312648354,Vitoria,PR
85139,-25.583515022448136,-51.51275179416033,Guarapuava,PR
85140,-25.57649894631423,-52.04741223312602,Candoi,PR
85145,-25.736613369925667,-52.12123344988201,Foz Do Jordao,PR
85148,-25.10943362655368,-51.80676045673131,Campina Do Simao,PR
85150,-25.04463564594593,-51.53867882668752,Turvo,PR
85155,-25.57752437801861,-51.07313613960338,Inacio Martins,PR
85160,-25.372965792014,-52.12051564310542,Cantagalo,PR
85162,-25.20142853428711,-51.99620989341911,Goioxim,PR
85168,-25.111534499999998,-52.2584325,Marquinho,PR
85170,-25.701324646873445,-51.65406291980906,Pinhao,PR
85174,-25.691744707885743,-51.66317663470837,Pinhao,PR
85195,-25.837005796267565,-52.02974838733813,Reserva Do Iguacu,PR
85200,-24.75751269190114,-51.76142521085123,Pitanga,PR
85225,-24.88297071772485,-51.54432391096869,Boa Ventura De Sao Roque,PR
85230,-24.909374999999947,-51.89684749999997,Santa Maria Do Oeste,PR
85240,-24.70652009100258,-52.14889159203102,Mato Rico,PR
85250,-24.439829112792307,-51.94845263220456,Nova Tebas,PR
85260,-24.512021906182973,-51.688523731732126,Manoel Ribas,PR
85270,-24.885989906087783,-52.20321305716491,Palmital,PR
85275,-24.897332999999943,-52.49122099999997,Laranjal,PR
85280,-24.801782623093032,-52.71594547080467,Altamira Do Parana,PR
85301,-25.40409493828745,-52.41326011568435,Laranjeiras Do Sul,PR
85302,-25.409077112741027,-52.4160105139818,Laranjeiras Do Sul,PR
85303,-25.3945324699392,-52.409274171288544,Laranjeiras Do Sul,PR
85304,-25.40628408665424,-52.40012161927952,Laranjeiras Do Sul,PR
85340,-25.526603999999946,-52.51048999999996,Rio Bonito Do Iguacu,PR
85345,-25.545267537115475,-52.40573755650086,Porto Barreiro,PR
85350,-25.30872458394816,-52.54606026185847,Nova Laranjeiras,PR
85390,-25.38125599561444,-52.198847277466456,Virmond,PR
85400,-25.106045339994,-52.849549560003695,Guaraniacu,PR
85408,-25.04356809468733,-52.67955053984095,Diamante Do Sul,PR
85410,-24.520814999999995,-53.26702819783664,Nova Aurora,PR
85415,-24.62885618118908,-53.31776941639194,Cafelandia,PR
85420,-24.78917348429311,-53.2958634842931,Corbelia,PR
85422,-24.638907877320637,-53.21154257358018,Corbelia,PR
85423,-24.71955600541613,-53.08490976085769,Iguatu,PR
85425,-24.64589780391709,-53.13485965324821,Anahy,PR
85430,-24.81321647947576,-53.12074771212731,Braganey,PR
85440,-24.552941779969952,-52.99142768075954,Ubirata,PR
85450,-25.031376959131,-52.99009224127148,Campo Bonito,PR
85460,-25.475852999999944,-52.95595399999996,Quedas Do Iguacu,PR
85465,-25.428031566796456,-52.8418471317496,Espigao Alto Do Iguacu,PR
85470,-25.20149782244086,-53.15418224606285,Catanduvas,PR
85478,-25.117697440017277,-53.015178816300285,Ibema,PR
85485,-25.42399299957501,-53.178196830224,Tres Barras Do Parana,PR
85500,-26.253352251292466,-52.67281541486762,Pato Branco,PR
85501,-26.23309163375265,-52.67355012674504,Pato Branco,PR
85502,-26.237511,-52.692075,Pato Branco,PR
85503,-26.205097456800125,-52.68373399514325,Pato Branco,PR
85504,-26.19533745008356,-52.66734593313353,Pato Branco,PR
85505,-26.23324352784424,-52.651170817242686,Pato Branco,PR
85506,-26.24206599567016,-52.67532762924004,Pato Branco,PR
85507,-26.25401372189274,-52.67106665238838,Pato Branco,PR
85508,-26.2653833907898,-52.68840357269141,Pato Branco,PR
85509,-26.24369336048591,-52.69758377302932,Pato Branco,PR
85514,-26.09265661503097,-52.64537621741132,Pato Branco,PR
85515,-26.073915471252345,-52.83847239703964,Bom Sucesso Do Sul,PR
85520,-26.265109103266493,-52.780976753711926,Vitorino,PR
85525,-26.356145276573464,-52.55476361958336,Mariopolis,PR
85530,-26.41374422095393,-52.369172861366366,Clevelandia,PR
85540,-25.94251640593528,-52.16806474004835,Mangueirinha,PR
85548,-26.185043999999948,-52.36396549999996,Honorio Serpa,PR
85550,-25.98104779590173,-52.56984777279402,Coronel Vivida,PR
85555,-26.48257236390896,-51.9929615275,Palmas,PR
85557,-26.22027114155173,-52.0305525,Coronel Domingos Soares,PR
85560,-25.853552045111797,-52.5211412257659,Chopinzinho,PR
85565,-25.697391117125616,-52.72237396671827,Sulina,PR
85568,-25.69578996866945,-52.61843628299726,Saudade Do Iguacu,PR
85570,-25.833485153761792,-52.73114333335846,Sao Joao,PR
85571,-22.726561488473585,-43.449195474265736,Dois Irmaos,PR
85575,-25.708017253019214,-52.91609505670712,Sao Jorge D'Oeste,PR
85579,-25.608283898808665,-53.005908491441794,Doutor Antonio Paranhos,PR
85580,-25.96338729196559,-52.81157455432807,Itapejara D'Oeste,PR
85585,-25.880917408524056,-52.908109762195295,Vere,PR
85598,-25.618301643292718,-53.12903145863002,Cruzeiro Do Iguacu,PR
85601,-26.07915296665839,-53.06725661073275,Francisco Beltrao,PR
85602,-26.06797591549897,-53.06898056366343,Francisco Beltrao,PR
85603,-26.04867998275767,-53.05165459103363,Francisco Beltrao,PR
85604,-26.06368480687816,-53.05414926085676,Francisco Beltrao,PR
85605,-26.077204237725507,-53.04127445014873,Francisco Beltrao,PR
85606,-26.036243879430437,-53.05295273089938,Francisco Beltrao,PR
85610,-26.15928535446536,-52.97757678984011,Renascenca,PR
85615,-26.14603294257512,-53.02583890310987,Marmeleiro,PR
85618,-26.25960623970134,-53.3063222633961,Flor Da Serra Do Sul,PR
85620,-26.17622008226996,-53.364349530478606,Salgado Filho,PR
85628,-26.14304328250928,-53.30937474560909,Manfrinopolis,PR
85630,-25.94703133936549,-53.15871880882383,Eneas Marques,PR
85635,-25.89985318874932,-53.26125191196927,Nova Esperanca Do Sudoeste,PR
85640,-25.92812000076035,-53.479938983536094,Ampere,PR
85650,-25.787216999999945,-53.43283249999996,Santa Izabel Do Oeste,PR
85660,-25.74389872497068,-53.05434104666583,Dois Vizinhos,PR
85670,-25.79082309534067,-53.30554339972712,Salto Do Lontra,PR
85680,-25.636575922786463,-53.21359392893352,Boa Esperanca Do Iguacu,PR
85685,-25.64044366516244,-53.34450735383426,Nova Prata Do Iguacu,PR
85700,-26.25659210854377,-53.619024353931664,Barracao,PR
85708,-26.197267430242395,-53.597638029687296,Bom Jesus Do Sul,PR
85710,-26.062252992501406,-53.72393055597213,Santo Antonio Do Sudoeste,PR
85727,-26.030310410481157,-53.48554130731305,Pinhal De Sao Bento,PR
85730,-26.02172816894713,-53.74164111671826,Pranchita,PR
85740,-25.82751531508879,-53.74314906544539,Perola D'Oeste,PR
85745,-25.88007139271382,-53.66672853576205,Bela Vista Da Caroba,PR
85750,-25.72142571455116,-53.76755071703437,Planalto,PR
85760,-25.661649998264167,-53.80592314919518,Capanema,PR
85770,-25.77211109455507,-53.5370316790837,Realeza,PR
85780,-25.445289813645804,-53.40647333423502,Boa Vista Da Aparecida,PR
85790,-25.491437734231265,-53.60907526096835,Capitao Leonidas Marques,PR
85794,-25.481109999999944,-53.48388999999997,Capitao Leonidas Marques,PR
85795,-25.40960347066496,-53.5671828002423,Santa Lucia,PR
85801,-24.961400882504734,-53.45816618100577,Cascavel,PR
85802,-24.966371460470743,-53.46488320191585,Cascavel,PR
85803,-24.97604723812689,-53.46216762349251,Cascavel,PR
85804,-24.984995373593296,-53.47775799446008,Cascavel,PR
85805,-24.960692450747217,-53.48805919911723,Cascavel,PR
85806,-24.960754560101478,-53.51081196779967,Cascavel,PR
85807,-24.9409988170985,-53.4931867821282,Cascavel,PR
85808,-24.95346147936716,-53.51858485131236,Cascavel,PR
85810,-24.94812606272721,-53.45992279514128,Cascavel,PR
85811,-24.937606765316065,-53.47416098323686,Cascavel,PR
85812,-24.950870359714838,-53.45032742855887,Cascavel,PR
85813,-24.931724573143217,-53.44772739330013,Cascavel,PR
85814,-24.915528942004656,-53.4197738864908,Cascavel,PR
85815,-24.934945493219328,-53.426412,Cascavel,PR
85816,-24.955814183258344,-53.43029571217104,Cascavel,PR
85817,-24.944115877662725,-53.41460591608291,Cascavel,PR
85818,-24.96867905661036,-53.42122688063376,Cascavel,PR
85819,-24.98699978821639,-53.450685208725176,Cascavel,PR
85820,-24.908986729384317,-53.43841037356462,Cascavel,PR
85822,-24.82693999999998,-53.646109999999965,Cascavel,PR
85824,-23.195195878494275,-47.28888539756496,Salto,PR
85825,-25.0491223718399,-53.61215990663048,Santa Tereza Do Oeste,PR
85826,-25.258301986370583,-53.57525385622262,Lindoeste,PR
85830,-24.295075877846465,-53.31189564832585,Formosa Do Oeste,PR
85833,-24.42984190387513,-53.3559042403122,Iracema Do Oeste,PR
85835,-24.380071135439245,-53.38629885308596,Jesuitas,PR
85840,-25.155379069123704,-53.85396770548804,Ceu Azul,PR
85845,-25.05391410719969,-53.87707432015722,Vera Cruz Do Oeste,PR
85851,-25.548584861815545,-54.58121020316589,Foz Do Iguacu,PR
85852,-25.53973808584764,-54.57837681339317,Foz Do Iguacu,PR
85853,-25.553425522603877,-54.5285835,Foz Do Iguacu,PR
85854,-25.571765245277973,-54.57503575852871,Foz Do Iguacu,PR
85855,-25.57664212570452,-54.5862005144858,Foz Do Iguacu,PR
